Delay ID,Flight ID,Delay Reason,Delay Duration,Delayed Reported By
7082,7082,Crew,54,Pilot
7083,7083,Technical,99,Airport
7084,7084,Security,161,FAA
7085,7085,Weather,3,FAA
7086,7086,ATC,207,FAA
7087,7087,Crew,232,Airline
7088,7088,Security,69,Pilot
7089,7089,Security,38,Airport
7090,7090,Weather,40,Pilot
7091,7091,Crew,126,Pilot
7092,7092,Weather,232,Airline
7093,7093,Crew,213,Pilot
7094,7094,Security,218,Airline
7095,7095,Weather,119,Airline
7096,7096,Weather,142,Airport
7097,7097,Security,131,FAA
7098,7098,ATC,112,Airport
7099,7099,Crew,168,Airport
7100,7100,Crew,171,Airport
7101,7101,Security,196,Airport
7102,7102,Weather,151,Airline
7103,7103,Technical,61,Airport
7104,7104,Weather,33,Airline
7105,7105,Security,235,FAA
7106,7106,Crew,170,Airport
7107,7107,Technical,192,Airline
7108,7108,Crew,37,Airline
7109,7109,Security,68,FAA
7110,7110,Crew,171,Airport
7111,7111,Weather,237,Airline
7112,7112,Technical,42,Airport
7113,7113,ATC,92,FAA
7114,7114,Weather,192,Airport
7115,7115,ATC,36,Airline
7116,7116,ATC,185,Pilot
7117,7117,Security,20,Airport
7118,7118,Weather,15,Pilot
7119,7119,Crew,120,Pilot
7120,7120,ATC,148,Pilot
7121,7121,Security,131,Pilot
7122,7122,ATC,40,Airline
7123,7123,ATC,22,Airline
7124,7124,Weather,32,FAA
7125,7125,ATC,101,Airline
7126,7126,Security,163,FAA
7127,7127,Weather,217,Airport
7128,7128,Technical,70,FAA
7129,7129,Security,53,Pilot
7130,7130,ATC,82,FAA
7131,7131,Security,181,Airport
7132,7132,ATC,139,Airline
7133,7133,Weather,196,Pilot
7134,7134,Technical,78,FAA
7135,7135,Crew,43,FAA
7136,7136,ATC,228,Airline
7137,7137,Weather,3,Pilot
7138,7138,ATC,22,FAA
7139,7139,Crew,177,Airline
7140,7140,Technical,206,Airline
7141,7141,Weather,210,Airline
7142,7142,Security,25,Pilot
7143,7143,Crew,90,Pilot
7144,7144,Weather,201,Airline
7145,7145,Crew,17,FAA
7146,7146,ATC,237,Airline
7147,7147,ATC,24,FAA
7148,7148,Security,200,Airport
7149,7149,ATC,16,Airline
7150,7150,Security,213,Airline
7151,7151,Crew,232,FAA
7152,7152,Security,8,FAA
7153,7153,Technical,114,Airline
7154,7154,ATC,207,FAA
7155,7155,Crew,24,Pilot
7156,7156,Security,159,Pilot
7157,7157,Weather,200,FAA
7158,7158,Technical,140,Pilot
7159,7159,Crew,107,Pilot
7160,7160,Crew,78,Pilot
7161,7161,Crew,49,Pilot
7162,7162,Technical,90,Pilot
7163,7163,Weather,35,FAA
7164,7164,ATC,149,Pilot
7165,7165,Technical,92,Pilot
7166,7166,Technical,212,FAA
7167,7167,ATC,5,Airport
7168,7168,ATC,56,FAA
7169,7169,Crew,25,Airport
7170,7170,Weather,207,FAA
7171,7171,Security,84,Airline
7172,7172,Technical,7,Airline
7173,7173,ATC,194,Pilot
7174,7174,Weather,142,Airline
7175,7175,Crew,174,Pilot
7176,7176,Security,17,Airport
7177,7177,Technical,62,Airport
7178,7178,ATC,182,FAA
7179,7179,Crew,153,Airline
7180,7180,ATC,10,Pilot
7181,7181,Security,222,FAA
7182,7182,Technical,126,Pilot
7183,7183,Security,238,Pilot
7184,7184,Weather,237,Pilot
7185,7185,Security,39,Airline
7186,7186,Security,10,Airport
7187,7187,ATC,14,Airport
7188,7188,Technical,112,FAA
7189,7189,ATC,194,Airport
7190,7190,ATC,53,Pilot
7191,7191,Technical,91,FAA
7192,7192,Crew,168,FAA
7193,7193,Crew,50,FAA
7194,7194,Security,211,Pilot
7195,7195,Weather,146,Pilot
7196,7196,ATC,87,Pilot
7197,7197,Weather,45,Airline
7198,7198,Crew,226,Airline
7199,7199,ATC,234,FAA
7200,7200,Weather,165,Airline
7201,7201,Weather,28,Airport
7202,7202,Crew,127,FAA
7203,7203,Weather,204,Pilot
7204,7204,Technical,12,FAA
7205,7205,ATC,145,Airline
7206,7206,Technical,125,Pilot
7207,7207,Technical,104,Pilot
7208,7208,ATC,99,Airport
7209,7209,Weather,9,Airline
7210,7210,Technical,127,Airline
7211,7211,Crew,48,Airline
7212,7212,ATC,8,Airport
7213,7213,Crew,54,Airport
7214,7214,Weather,230,Airport
7215,7215,Technical,196,Airport
7216,7216,Security,202,FAA
7217,7217,ATC,16,Airline
7218,7218,Security,218,FAA
7219,7219,Weather,59,FAA
7220,7220,Technical,118,Airline
7221,7221,Weather,157,Airline
7222,7222,ATC,171,FAA
7223,7223,Weather,179,FAA
7224,7224,ATC,176,FAA
7225,7225,Crew,146,Airline
7226,7226,Crew,42,Pilot
7227,7227,Crew,214,FAA
7228,7228,Technical,221,Airport
7229,7229,Technical,42,Airport
7230,7230,Security,39,Pilot
7231,7231,Technical,116,Pilot
7232,7232,Security,203,Pilot
7233,7233,Technical,204,Airline
7234,7234,ATC,64,Airport
7235,7235,Weather,97,Airport
7236,7236,Security,234,Airport
7237,7237,Security,148,Pilot
7238,7238,ATC,52,Pilot
7239,7239,ATC,112,FAA
7240,7240,Technical,123,Airline
7241,7241,Weather,187,Airport
7242,7242,Crew,203,FAA
7243,7243,Technical,50,Pilot
7244,7244,Technical,224,Airport
7245,7245,Security,127,Airport
7246,7246,Technical,30,Pilot
7247,7247,Weather,6,FAA
7248,7248,Technical,165,Pilot
7249,7249,Weather,128,FAA
7250,7250,Weather,137,Pilot
7251,7251,Security,126,FAA
7252,7252,Security,150,Airport
7253,7253,Weather,157,Pilot
7254,7254,Weather,64,Airline
7255,7255,Weather,178,Pilot
7256,7256,ATC,28,Airport
7257,7257,Weather,8,Pilot
7258,7258,Security,160,FAA
7259,7259,ATC,188,Airline
7260,7260,ATC,180,Airport
7261,7261,Weather,196,Pilot
7262,7262,Technical,147,Airline
7263,7263,Security,68,Airport
7264,7264,ATC,2,Airport
7265,7265,Crew,139,Pilot
7266,7266,Technical,185,FAA
7267,7267,Security,86,Pilot
7268,7268,Security,37,FAA
7269,7269,ATC,146,FAA
7270,7270,Technical,21,Airline
7271,7271,Technical,222,Airport
7272,7272,Crew,141,Airline
7273,7273,Security,136,FAA
7274,7274,Security,143,Airline
7275,7275,Technical,138,FAA
7276,7276,Technical,139,Airline
7277,7277,Security,117,FAA
7278,7278,Security,154,Airport
7279,7279,Crew,45,FAA
7280,7280,Technical,59,FAA
7281,7281,Security,7,Airport
7282,7282,Weather,161,FAA
7283,7283,Technical,85,Airport
7284,7284,Weather,142,Pilot
7285,7285,Crew,154,FAA
7286,7286,Technical,138,Airline
7287,7287,Crew,22,Airport
7288,7288,Security,2,Airport
7289,7289,ATC,120,Airport
7290,7290,Security,12,Airline
7291,7291,Technical,192,Airline
7292,7292,Technical,203,Airline
7293,7293,Crew,148,FAA
7294,7294,Security,211,FAA
7295,7295,ATC,99,Airline
7296,7296,Crew,56,Pilot
7297,7297,ATC,181,Airline
7298,7298,ATC,205,FAA
7299,7299,Technical,60,Airport
7300,7300,Crew,193,Airport
7301,7301,Crew,12,Airport
7302,7302,ATC,149,Pilot
7303,7303,Crew,232,Airport
7304,7304,Security,12,FAA
7305,7305,Security,166,Airline
7306,7306,Weather,147,Airline
7307,7307,ATC,20,Airport
7308,7308,ATC,22,Airport
7309,7309,Security,3,FAA
7310,7310,Crew,73,Pilot
7311,7311,ATC,13,Airport
7312,7312,Weather,27,Airline
7313,7313,ATC,43,Pilot
7314,7314,Technical,227,Pilot
7315,7315,Security,13,Airport
7316,7316,Technical,73,Airline
7317,7317,Technical,131,Pilot
7318,7318,Weather,19,FAA
7319,7319,ATC,203,Airline
7320,7320,Security,15,Airport
7321,7321,Crew,212,Airport
7322,7322,Technical,16,Pilot
7323,7323,Security,220,Airline
7324,7324,Technical,120,Airport
7325,7325,ATC,137,Airline
7326,7326,Security,79,Airport
7327,7327,Technical,37,Airline
7328,7328,Security,210,Airport
7329,7329,Crew,71,FAA
7330,7330,Technical,119,Pilot
7331,7331,Technical,23,Airline
7332,7332,Crew,43,Pilot
7333,7333,Technical,232,Pilot
7334,7334,Weather,173,Pilot
7335,7335,Technical,104,Airport
7336,7336,ATC,203,FAA
7337,7337,Technical,231,Pilot
7338,7338,Crew,159,Airport
7339,7339,Crew,152,FAA
7340,7340,Technical,152,Pilot
7341,7341,Crew,186,FAA
7342,7342,Crew,131,Pilot
7343,7343,Security,179,Airport
7344,7344,Crew,199,Pilot
7345,7345,Security,3,Pilot
7346,7346,Weather,40,Airline
7347,7347,Crew,194,Airline
7348,7348,Security,42,Airport
7349,7349,Weather,10,Pilot
7350,7350,ATC,128,FAA
7351,7351,Technical,168,Pilot
7352,7352,Weather,125,Airline
7353,7353,ATC,28,FAA
7354,7354,ATC,129,FAA
7355,7355,Technical,104,Airline
7356,7356,Weather,208,FAA
7357,7357,Weather,224,Pilot
7358,7358,Technical,175,Airline
7359,7359,Security,110,Airline
7360,7360,Crew,240,Airline
7361,7361,Weather,133,Pilot
7362,7362,Crew,149,Airline
7363,7363,Crew,218,Pilot
7364,7364,Security,168,Pilot
7365,7365,Technical,26,FAA
7366,7366,Technical,182,Airport
7367,7367,ATC,199,Airport
7368,7368,Weather,20,Airport
7369,7369,Technical,208,Airline
7370,7370,ATC,8,Pilot
7371,7371,Crew,149,Airport
7372,7372,Security,192,FAA
7373,7373,Weather,144,FAA
7374,7374,Security,28,Airport
7375,7375,Technical,159,Airline
7376,7376,Technical,153,Pilot
7377,7377,ATC,189,FAA
7378,7378,Crew,149,Pilot
7379,7379,Technical,52,Airport
7380,7380,Technical,164,Airport
7381,7381,Security,194,Airport
7382,7382,Technical,3,Airport
7383,7383,Weather,54,FAA
7384,7384,Crew,49,Pilot
7385,7385,ATC,81,Pilot
7386,7386,Technical,149,Airport
7387,7387,Crew,99,FAA
7388,7388,Technical,101,Airline
7389,7389,Security,156,FAA
7390,7390,Weather,14,Airport
7391,7391,Crew,212,Airport
7392,7392,Weather,195,Pilot
7393,7393,Crew,108,FAA
7394,7394,Crew,53,Airline
7395,7395,Security,69,FAA
7396,7396,Weather,89,Airline
7397,7397,Weather,101,Airport
7398,7398,Technical,184,FAA
7399,7399,ATC,160,FAA
7400,7400,Weather,106,Airline
7401,7401,Weather,54,Airport
7402,7402,Crew,90,Pilot
7403,7403,Security,175,Pilot
7404,7404,Security,202,Airline
7405,7405,Crew,92,FAA
7406,7406,Weather,60,Airport
7407,7407,Technical,79,Airline
7408,7408,Crew,22,Pilot
7409,7409,Weather,234,Airline
7410,7410,Security,134,Airline
7411,7411,Crew,59,Airport
7412,7412,Technical,189,Pilot
7413,7413,Technical,46,Airline
7414,7414,ATC,111,Airport
7415,7415,Crew,122,FAA
7416,7416,Weather,3,Airport
7417,7417,Crew,204,Airport
7418,7418,Crew,47,FAA
7419,7419,Security,114,Airport
7420,7420,Security,55,Pilot
7421,7421,Technical,132,Airport
7422,7422,Weather,216,Pilot
7423,7423,Technical,232,FAA
7424,7424,Technical,104,Pilot
7425,7425,Technical,200,FAA
7426,7426,Crew,4,Airport
7427,7427,Technical,222,FAA
7428,7428,Security,109,FAA
7429,7429,Crew,106,Airline
7430,7430,Weather,107,FAA
7431,7431,Weather,196,Airline
7432,7432,Weather,233,Airport
7433,7433,ATC,50,FAA
7434,7434,Weather,208,Airline
7435,7435,Technical,37,Airline
7436,7436,ATC,116,Airline
7437,7437,Crew,231,Airline
7438,7438,ATC,23,FAA
7439,7439,Crew,56,FAA
7440,7440,Security,74,FAA
7441,7441,Technical,224,Pilot
7442,7442,Security,188,Airport
7443,7443,Security,145,FAA
7444,7444,Crew,106,Airline
7445,7445,Security,229,FAA
7446,7446,Security,139,Pilot
7447,7447,Weather,153,Airport
7448,7448,Crew,119,Airport
7449,7449,Weather,229,Airline
7450,7450,ATC,173,Airport
7451,7451,Technical,219,Airline
7452,7452,ATC,144,Airline
7453,7453,Crew,176,Pilot
7454,7454,Technical,68,Airport
7455,7455,Crew,77,Airport
7456,7456,Crew,146,Airline
7457,7457,ATC,149,FAA
7458,7458,Security,154,Airport
7459,7459,Weather,70,Pilot
7460,7460,Security,159,Pilot
7461,7461,Security,39,Airport
7462,7462,Technical,157,FAA
7463,7463,Security,117,FAA
7464,7464,Technical,73,FAA
7465,7465,Crew,43,Pilot
7466,7466,Technical,77,FAA
7467,7467,ATC,27,Airport
7468,7468,Technical,41,FAA
7469,7469,ATC,94,FAA
7470,7470,Crew,120,Airline
7471,7471,Weather,137,Airline
7472,7472,ATC,31,Pilot
7473,7473,Security,133,Airport
7474,7474,Weather,82,Airline
7475,7475,Security,52,Pilot
7476,7476,ATC,83,FAA
7477,7477,Technical,129,Pilot
7478,7478,Security,56,Airline
7479,7479,ATC,12,FAA
7480,7480,ATC,11,Airline
7481,7481,Crew,237,Airport
7482,7482,ATC,131,Airport
7483,7483,ATC,71,Airline
7484,7484,Crew,103,Airport
7485,7485,ATC,121,Airport
7486,7486,Crew,32,Airport
7487,7487,Technical,204,FAA
7488,7488,Crew,55,Airline
7489,7489,Crew,169,Airline
7490,7490,Security,56,FAA
7491,7491,Crew,41,FAA
7492,7492,Technical,137,Airline
7493,7493,Crew,76,Airport
7494,7494,Weather,167,Airline
7495,7495,Crew,147,FAA
7496,7496,Crew,174,Airline
7497,7497,Crew,176,Airline
7498,7498,Weather,5,Airport
7499,7499,ATC,91,Pilot
7500,7500,Weather,214,FAA
7501,7501,Weather,237,Pilot
7502,7502,Technical,80,FAA
7503,7503,Crew,149,Airport
7504,7504,ATC,61,Airline
7505,7505,Technical,200,Airline
7506,7506,Crew,4,Pilot
7507,7507,Technical,233,FAA
7508,7508,Crew,220,Pilot
7509,7509,Weather,208,Airline
7510,7510,ATC,170,Pilot
7511,7511,Crew,163,Airline
7512,7512,Technical,23,Airport
7513,7513,Technical,216,Airport
7514,7514,Security,42,Airline
7515,7515,ATC,170,Airport
7516,7516,Weather,47,Airport
7517,7517,Technical,80,FAA
7518,7518,Crew,105,Pilot
7519,7519,Security,185,Airport
7520,7520,Crew,211,FAA
7521,7521,ATC,73,Pilot
7522,7522,Technical,105,FAA
7523,7523,ATC,113,Airport
7524,7524,Technical,18,Pilot
7525,7525,Weather,78,Pilot
7526,7526,Security,168,Airport
7527,7527,ATC,28,Pilot
7528,7528,ATC,88,FAA
7529,7529,Security,151,Pilot
7530,7530,ATC,39,FAA
7531,7531,ATC,6,Airport
7532,7532,Security,28,Pilot
7533,7533,Technical,67,Pilot
7534,7534,Weather,211,Airline
7535,7535,Security,225,FAA
7536,7536,ATC,118,Airport
7537,7537,Weather,155,Airport
7538,7538,Technical,64,FAA
7539,7539,Crew,227,Airline
7540,7540,ATC,21,FAA
7541,7541,Crew,138,Airport
7542,7542,Weather,210,Airline
7543,7543,ATC,122,Airline
7544,7544,Technical,174,Pilot
7545,7545,ATC,178,Pilot
7546,7546,Technical,35,Airline
7547,7547,Security,206,Airport
7548,7548,Security,75,FAA
7549,7549,Technical,176,Airline
7550,7550,Crew,139,Airport
7551,7551,Technical,13,Airline
7552,7552,Crew,10,Pilot
7553,7553,ATC,163,FAA
7554,7554,Weather,220,Airport
7555,7555,ATC,95,Airline
7556,7556,ATC,230,FAA
7557,7557,Technical,195,Pilot
7558,7558,Security,161,Airport
7559,7559,Security,220,Airport
7560,7560,Security,163,Airline
7561,7561,Crew,197,Airport
7562,7562,ATC,51,Airport
7563,7563,Crew,128,FAA
7564,7564,Weather,217,Airline
7565,7565,ATC,143,Pilot
7566,7566,Weather,215,Pilot
7567,7567,Weather,173,Airport
7568,7568,Security,84,Airline
7569,7569,ATC,55,Airport
7570,7570,Technical,57,Airport
7571,7571,Crew,46,Airport
7572,7572,Crew,223,Pilot
7573,7573,ATC,21,FAA
7574,7574,ATC,189,FAA
7575,7575,Weather,189,FAA
7576,7576,Security,212,Airport
7577,7577,Security,124,Pilot
7578,7578,ATC,64,Airline
7579,7579,Weather,70,Pilot
7580,7580,Security,227,Airline
7581,7581,ATC,224,FAA
7582,7582,Security,166,Pilot
7583,7583,ATC,97,Airport
7584,7584,Crew,199,Airline
7585,7585,Security,177,Airline
7586,7586,Security,45,Airline
7587,7587,Crew,164,Airport
7588,7588,Weather,222,Pilot
7589,7589,ATC,196,FAA
7590,7590,ATC,147,Airline
7591,7591,Technical,185,Airline
7592,7592,ATC,186,Airline
7593,7593,Technical,84,Pilot
7594,7594,Crew,63,FAA
7595,7595,Weather,213,Airline
7596,7596,Weather,49,Pilot
7597,7597,Weather,149,Airline
7598,7598,Crew,78,Airport
7599,7599,Crew,232,FAA
7600,7600,Crew,9,Airport
7601,7601,Crew,165,Pilot
7602,7602,Weather,174,Pilot
7603,7603,ATC,106,FAA
7604,7604,Technical,114,Airport
7605,7605,ATC,202,Airline
7606,7606,ATC,68,FAA
7607,7607,ATC,146,Pilot
7608,7608,ATC,181,Pilot
7609,7609,Technical,54,Airline
7610,7610,Technical,212,Airline
7611,7611,ATC,35,Airline
7612,7612,Security,64,Airport
7613,7613,Security,227,Airport
7614,7614,Crew,124,Airline
7615,7615,Crew,178,Airline
7616,7616,ATC,162,Airport
7617,7617,Technical,207,Pilot
7618,7618,Technical,62,Pilot
7619,7619,ATC,12,FAA
7620,7620,Weather,215,Pilot
7621,7621,ATC,192,Airline
7622,7622,Crew,100,Airline
7623,7623,Crew,145,Airline
7624,7624,Security,230,Airport
7625,7625,Crew,60,Airport
7626,7626,Crew,71,Airport
7627,7627,Technical,211,Airline
7628,7628,Technical,73,Airline
7629,7629,Weather,26,Airline
7630,7630,Security,152,FAA
7631,7631,Technical,155,Airport
7632,7632,ATC,236,Pilot
7633,7633,Weather,78,Pilot
7634,7634,ATC,136,Pilot
7635,7635,Weather,53,Airline
7636,7636,Security,91,Airport
7637,7637,ATC,25,Airport
7638,7638,ATC,59,Airport
7639,7639,Weather,55,FAA
7640,7640,Security,25,FAA
7641,7641,ATC,38,Airport
7642,7642,Crew,197,Pilot
7643,7643,ATC,145,FAA
7644,7644,Technical,52,Pilot
7645,7645,Technical,105,Airline
7646,7646,Security,67,FAA
7647,7647,ATC,141,Airline
7648,7648,Crew,107,Pilot
7649,7649,ATC,234,FAA
7650,7650,Security,59,Pilot
7651,7651,Security,231,Airline
7652,7652,ATC,1,Pilot
7653,7653,Security,169,Airline
7654,7654,Security,142,FAA
7655,7655,Crew,80,Airport
7656,7656,Weather,7,Airline
7657,7657,ATC,124,Airline
7658,7658,Security,147,Airport
7659,7659,Security,64,Pilot
7660,7660,Security,22,Pilot
7661,7661,Crew,9,FAA
7662,7662,ATC,78,Airport
7663,7663,Security,11,Pilot
7664,7664,Weather,49,FAA
7665,7665,ATC,142,Airport
7666,7666,Weather,231,FAA
7667,7667,Crew,82,FAA
7668,7668,ATC,70,Pilot
7669,7669,Crew,137,FAA
7670,7670,Technical,200,Airport
7671,7671,Technical,230,FAA
7672,7672,Weather,237,Airline
7673,7673,Security,191,Airline
7674,7674,Crew,64,FAA
7675,7675,Weather,233,FAA
7676,7676,Technical,237,Airline
7677,7677,Crew,215,Airline
7678,7678,Security,82,FAA
7679,7679,ATC,112,Airport
7680,7680,Technical,166,Pilot
7681,7681,Security,7,Pilot
7682,7682,Weather,181,Airport
7683,7683,Weather,12,FAA
7684,7684,Crew,67,Airport
7685,7685,Crew,139,Pilot
7686,7686,Technical,59,Pilot
7687,7687,Crew,158,Airport
7688,7688,Crew,56,FAA
7689,7689,Crew,89,FAA
7690,7690,Technical,95,Airport
7691,7691,ATC,113,FAA
7692,7692,Weather,70,Airport
7693,7693,Crew,142,Pilot
7694,7694,Weather,215,Airline
7695,7695,ATC,102,Airport
7696,7696,Technical,31,Pilot
7697,7697,Technical,2,Pilot
7698,7698,Technical,228,Pilot
7699,7699,Technical,189,FAA
7700,7700,Technical,201,Airport
7701,7701,Weather,121,FAA
7702,7702,Crew,136,FAA
7703,7703,ATC,216,Airport
7704,7704,Technical,86,Airport
7705,7705,Security,13,Pilot
7706,7706,Security,179,Airport
7707,7707,Weather,178,FAA
7708,7708,Crew,84,FAA
7709,7709,Weather,161,Pilot
7710,7710,ATC,122,FAA
7711,7711,Crew,225,Airport
7712,7712,Security,205,Airport
7713,7713,Technical,22,Pilot
7714,7714,ATC,89,Pilot
7715,7715,Security,231,Airline
7716,7716,Technical,26,Airport
7717,7717,Crew,15,Airport
7718,7718,ATC,210,Airline
7719,7719,ATC,12,Pilot
7720,7720,ATC,162,Airport
7721,7721,Security,57,Airport
7722,7722,Security,14,Airport
7723,7723,Weather,131,Pilot
7724,7724,ATC,139,FAA
7725,7725,Crew,59,Airport
7726,7726,Weather,157,Airline
7727,7727,Technical,220,FAA
7728,7728,ATC,22,Airport
7729,7729,Security,109,Airport
7730,7730,Technical,24,Airport
7731,7731,ATC,69,Pilot
7732,7732,Security,224,Pilot
7733,7733,Weather,11,Airport
7734,7734,Security,219,Airline
7735,7735,Security,67,Pilot
7736,7736,ATC,214,Pilot
7737,7737,Weather,148,Pilot
7738,7738,Technical,232,Pilot
7739,7739,Security,30,FAA
7740,7740,Weather,14,Airline
7741,7741,Crew,213,Pilot
7742,7742,Weather,180,FAA
7743,7743,Crew,146,Airline
7744,7744,Security,188,Airline
7745,7745,ATC,28,Airline
7746,7746,Security,216,FAA
7747,7747,Weather,235,Airline
7748,7748,Crew,33,Pilot
7749,7749,Security,101,Pilot
7750,7750,Crew,237,FAA
7751,7751,ATC,164,Airport
7752,7752,Technical,36,FAA
7753,7753,Weather,47,FAA
7754,7754,Security,99,Airport
7755,7755,Crew,69,FAA
7756,7756,Security,66,Pilot
7757,7757,Technical,153,Pilot
7758,7758,ATC,237,Pilot
7759,7759,Security,195,Airline
7760,7760,ATC,69,Airport
7761,7761,Security,142,FAA
7762,7762,Weather,149,Pilot
7763,7763,Technical,3,Pilot
7764,7764,Technical,127,FAA
7765,7765,Technical,103,FAA
7766,7766,Weather,13,FAA
7767,7767,Crew,17,Pilot
7768,7768,Weather,48,Airline
7769,7769,ATC,106,Airport
7770,7770,ATC,37,FAA
7771,7771,Crew,239,Airport
7772,7772,Crew,87,FAA
7773,7773,Security,153,Airport
7774,7774,Crew,158,FAA
7775,7775,Weather,75,Airline
7776,7776,Technical,184,FAA
7777,7777,Security,144,FAA
7778,7778,Crew,237,Airline
7779,7779,Weather,68,FAA
7780,7780,Technical,240,FAA
7781,7781,Security,43,Pilot
7782,7782,Security,106,Airline
7783,7783,Security,205,Airline
7784,7784,Security,62,Pilot
7785,7785,Weather,117,Pilot
7786,7786,Crew,186,Airline
7787,7787,Weather,41,Airport
7788,7788,Weather,97,FAA
7789,7789,Technical,45,Airport
7790,7790,Security,123,FAA
7791,7791,ATC,227,Pilot
7792,7792,Technical,134,Airport
7793,7793,ATC,144,Airport
7794,7794,Technical,239,Airline
7795,7795,Security,39,Airline
7796,7796,ATC,151,Airport
7797,7797,Weather,173,Airport
7798,7798,Security,116,Pilot
7799,7799,Security,47,FAA
7800,7800,Technical,37,FAA
7801,7801,Weather,162,Airline
7802,7802,Security,2,Pilot
7803,7803,Security,39,Pilot
7804,7804,Crew,152,FAA
7805,7805,Security,151,FAA
7806,7806,Weather,136,Airline
7807,7807,ATC,238,Airport
7808,7808,Crew,24,Airline
7809,7809,Weather,231,Airport
7810,7810,Weather,136,FAA
7811,7811,Technical,207,Pilot
7812,7812,Technical,201,Airport
7813,7813,Crew,212,Airline
7814,7814,Crew,91,FAA
7815,7815,Crew,185,Pilot
7816,7816,Weather,111,Airport
7817,7817,ATC,138,Pilot
7818,7818,Security,151,FAA
7819,7819,Crew,136,Airport
7820,7820,ATC,239,FAA
7821,7821,ATC,8,Airline
7822,7822,Security,165,Airline
7823,7823,ATC,199,Pilot
7824,7824,Weather,50,Airline
7825,7825,Crew,125,Airline
7826,7826,Technical,70,Airline
7827,7827,Technical,231,Pilot
7828,7828,Security,67,Airport
7829,7829,ATC,138,Airport
7830,7830,ATC,128,Pilot
7831,7831,ATC,143,Pilot
7832,7832,Crew,168,Airline
7833,7833,Technical,47,Airport
7834,7834,Weather,162,Airport
7835,7835,Weather,10,Pilot
7836,7836,Weather,173,Airport
7837,7837,Crew,73,Pilot
7838,7838,Security,157,Airport
7839,7839,Crew,216,FAA
7840,7840,ATC,17,Airport
7841,7841,Security,233,Pilot
7842,7842,Crew,154,Airline
7843,7843,Crew,187,Pilot
7844,7844,Weather,73,Pilot
7845,7845,Technical,68,Pilot
7846,7846,Security,37,Airline
7847,7847,Security,2,FAA
7848,7848,Crew,78,Airline
7849,7849,Crew,179,Pilot
7850,7850,Security,30,Pilot
7851,7851,ATC,75,FAA
7852,7852,ATC,26,FAA
7853,7853,Weather,151,FAA
7854,7854,Security,128,Airport
7855,7855,Technical,11,Airline
7856,7856,Crew,197,Pilot
7857,7857,Weather,113,Pilot
7858,7858,Weather,196,Airport
7859,7859,ATC,16,FAA
7860,7860,Weather,108,Airline
7861,7861,Crew,162,FAA
7862,7862,ATC,37,Pilot
7863,7863,Technical,233,Pilot
7864,7864,Weather,176,Airport
7865,7865,Technical,234,Airport
