Maintenance ID,Aircraft ID,Maintenance Date,Maintenance Technician,Maintenance Description,Maintenance Cost
2278,2551,2018-07-11,Tech_483,Engine check,29857.83
2279,2133,2013-07-28,Tech_471,Routine,46450.87
2280,2698,2019-09-10,Tech_463,Engine check,14090.36
2281,1986,2010-06-12,Tech_61,Avionics upgrade,37054.55
2282,1236,2020-05-17,Tech_481,Avionics upgrade,23487.51
2283,1893,2011-04-09,Tech_198,Routine,47678.93
2284,936,2023-04-01,Tech_384,Engine check,37675.44
2285,2850,2013-06-25,Tech_270,Avionics upgrade,22536.85
2286,1052,2020-10-10,Tech_396,Engine check,12263.92
2287,1560,2011-11-12,Tech_43,Engine check,44990.3
2288,2755,2011-03-27,Tech_22,Routine,40773.23
2289,193,2016-08-12,Tech_328,Avionics upgrade,25892.86
2290,1674,2022-02-01,Tech_408,Engine check,22587.9
2291,188,2014-11-14,Tech_136,Landing gear,1982.99
2292,1208,2015-08-30,Tech_220,Avionics upgrade,45255.19
2293,1148,2023-02-18,Tech_5,Routine,24420.48
2294,2986,2020-10-16,Tech_419,Avionics upgrade,28930.01
2295,1354,2023-01-08,Tech_211,Engine check,49981.62
2296,2159,2020-03-26,Tech_58,Routine,41906.17
2297,86,2018-06-03,Tech_322,Avionics upgrade,34035.16
2298,579,2024-02-11,Tech_403,Engine check,11515.38
2299,1824,2019-11-21,Tech_459,Engine check,42075.97
2300,352,2016-09-05,Tech_189,Engine check,10375.6
2301,1844,2023-01-16,Tech_499,Routine,42350.04
2302,362,2014-10-26,Tech_174,Avionics upgrade,34268.62
2303,714,2017-02-17,Tech_109,Routine,37058.49
2304,2624,2020-07-05,Tech_62,Routine,12859.01
2305,2742,2016-12-01,Tech_31,Landing gear,28342.57
2306,1040,2024-12-11,Tech_45,Avionics upgrade,11315.19
2307,561,2023-02-15,Tech_163,Engine check,31669.66
2308,907,2018-06-25,Tech_344,Landing gear,6520.69
2309,2227,2010-06-24,Tech_454,Engine check,40261.09
2310,941,2020-06-30,Tech_132,Landing gear,22599.71
2311,2146,2016-09-29,Tech_338,Landing gear,34236.89
2312,600,2010-03-04,Tech_370,Avionics upgrade,39883.63
2313,2899,2012-04-04,Tech_424,Landing gear,4599.14
2314,1682,2010-10-01,Tech_225,Avionics upgrade,3713.87
2315,13,2012-12-17,Tech_225,Landing gear,35198.31
2316,1121,2020-10-06,Tech_106,Routine,16781.74
2317,801,2018-06-11,Tech_371,Avionics upgrade,7225.22
2318,2861,2022-12-12,Tech_114,Routine,34945.61
2319,553,2020-03-26,Tech_345,Routine,5686.62
2320,1282,2012-03-17,Tech_444,Engine check,43390.5
2321,289,2016-07-09,Tech_62,Routine,5165.45
2322,672,2015-05-06,Tech_226,Landing gear,23228.21
2323,1526,2013-01-03,Tech_206,Routine,7730.91
2324,1947,2024-05-08,Tech_458,Engine check,12899.53
2325,2457,2013-06-13,Tech_244,Avionics upgrade,20390.52
2326,2010,2010-05-04,Tech_39,Landing gear,46108.94
2327,1243,2011-09-16,Tech_4,Avionics upgrade,28355.82
2328,2246,2024-10-28,Tech_69,Landing gear,25284.69
2329,2690,2013-05-12,Tech_83,Engine check,37512.45
2330,2104,2020-10-23,Tech_59,Engine check,7115.22
2331,2096,2022-03-27,Tech_218,Routine,31912.17
2332,1919,2015-06-22,Tech_406,Routine,21966.62
2333,989,2023-09-12,Tech_485,Engine check,37858.79
2334,2064,2024-01-21,Tech_496,Engine check,8275.02
2335,1216,2011-08-26,Tech_431,Routine,2519.3
2336,1660,2021-01-04,Tech_359,Landing gear,12633.25
2337,2317,2023-09-17,Tech_33,Avionics upgrade,16552.88
2338,850,2024-12-05,Tech_239,Engine check,35531.04
2339,557,2024-02-06,Tech_471,Avionics upgrade,43057.65
2340,1847,2015-07-19,Tech_451,Engine check,37984.96
2341,285,2012-02-12,Tech_478,Avionics upgrade,15841.83
2342,2058,2010-01-26,Tech_244,Avionics upgrade,7894.58
2343,2252,2020-07-13,Tech_263,Engine check,34451.5
2344,2482,2018-01-07,Tech_50,Engine check,3108.47
2345,1606,2011-10-14,Tech_268,Landing gear,17030.93
2346,2664,2015-07-05,Tech_213,Avionics upgrade,27474.8
2347,1418,2012-11-20,Tech_134,Landing gear,42878.58
2348,32,2012-05-09,Tech_404,Engine check,20092.57
2349,1738,2011-01-12,Tech_220,Engine check,7375.76
2350,2553,2017-12-21,Tech_467,Avionics upgrade,49515.71
2351,1132,2019-06-20,Tech_248,Routine,49434.19
2352,1522,2023-11-03,Tech_152,Routine,38408.28
2353,134,2011-09-05,Tech_269,Landing gear,17117.37
2354,216,2015-01-07,Tech_468,Landing gear,14669.02
2355,2524,2019-12-24,Tech_39,Landing gear,8533.71
2356,907,2012-10-07,Tech_100,Routine,33631.38
2357,28,2014-05-16,Tech_392,Landing gear,33791.86
2358,2411,2022-11-17,Tech_419,Engine check,9378.35
2359,588,2020-03-12,Tech_118,Engine check,33046.41
2360,1935,2014-11-20,Tech_203,Landing gear,43859.22
2361,2620,2015-02-23,Tech_393,Landing gear,33726.12
2362,1158,2023-05-20,Tech_377,Engine check,12874.33
2363,818,2016-11-13,Tech_314,Routine,21037.63
2364,370,2016-12-23,Tech_465,Routine,11925.45
2365,2640,2018-09-18,Tech_112,Engine check,30682.36
2366,1020,2012-02-24,Tech_158,Engine check,4811.83
2367,658,2017-11-22,Tech_266,Landing gear,16360.77
2368,2355,2010-08-24,Tech_274,Routine,24508.83
2369,2987,2010-04-17,Tech_206,Landing gear,30141.06
2370,2840,2012-10-01,Tech_361,Landing gear,27397.23
2371,2856,2018-09-25,Tech_124,Routine,1766.31
2372,1889,2010-05-06,Tech_82,Routine,49275.22
2373,273,2020-04-02,Tech_141,Engine check,5104.24
2374,327,2018-05-16,Tech_483,Landing gear,2573.12
2375,1094,2022-01-24,Tech_353,Routine,25241.32
2376,919,2017-01-21,Tech_417,Landing gear,30005.7
2377,763,2019-05-10,Tech_351,Routine,17300.64
2378,767,2011-05-17,Tech_246,Landing gear,2433.62
2379,1344,2022-09-16,Tech_316,Routine,10424.96
2380,2966,2018-05-25,Tech_468,Routine,2986.17
2381,2659,2015-07-03,Tech_35,Landing gear,44146.57
2382,1478,2013-08-29,Tech_54,Avionics upgrade,17734.47
2383,2096,2017-11-02,Tech_424,Routine,32900.05
2384,1616,2019-08-04,Tech_499,Landing gear,37868.85
2385,1597,2013-05-01,Tech_381,Engine check,28138.18
2386,2679,2015-12-26,Tech_402,Engine check,10125.19
2387,2583,2019-10-10,Tech_365,Landing gear,3915.38
2388,1399,2022-10-29,Tech_134,Avionics upgrade,5106.74
2389,953,2018-02-23,Tech_410,Landing gear,15257.84
2390,1525,2019-04-09,Tech_461,Engine check,37176.36
2391,2662,2019-05-06,Tech_472,Avionics upgrade,22851.61
2392,2177,2012-02-09,Tech_192,Routine,30403.26
2393,2032,2017-12-06,Tech_104,Avionics upgrade,49427.17
2394,1940,2022-02-05,Tech_384,Avionics upgrade,26231.57
2395,2205,2021-12-10,Tech_217,Landing gear,14847.38
2396,1284,2023-11-29,Tech_334,Avionics upgrade,23064.82
2397,1016,2024-11-14,Tech_357,Landing gear,46305.6
2398,1999,2022-11-03,Tech_84,Avionics upgrade,30712.5
2399,339,2012-06-13,Tech_2,Avionics upgrade,20392.15
2400,131,2016-11-18,Tech_44,Landing gear,38824.37
2401,384,2010-06-30,Tech_82,Avionics upgrade,23560.76
2402,296,2014-08-25,Tech_267,Routine,4225.92
2403,893,2019-03-18,Tech_337,Engine check,41867.26
2404,2020,2019-10-30,Tech_466,Routine,5546.94
2405,1979,2021-11-27,Tech_447,Avionics upgrade,25682.59
2406,2103,2014-04-10,Tech_182,Avionics upgrade,18377.35
2407,2343,2011-05-31,Tech_6,Routine,36820.43
2408,2215,2015-08-15,Tech_140,Routine,3939.29
2409,2570,2017-03-25,Tech_44,Landing gear,5849.09
2410,2345,2011-01-16,Tech_500,Routine,26214.97
2411,792,2011-12-15,Tech_45,Routine,3662.26
2412,2005,2012-04-27,Tech_72,Avionics upgrade,30455.4
2413,1132,2023-03-23,Tech_460,Engine check,11211.3
2414,1115,2017-09-07,Tech_312,Routine,12016.57
2415,1056,2010-09-28,Tech_62,Routine,32241.36
2416,2207,2022-07-01,Tech_168,Routine,29958.17
2417,206,2014-06-23,Tech_412,Engine check,8868.45
2418,128,2020-04-21,Tech_335,Engine check,23417.52
2419,1828,2015-05-28,Tech_289,Routine,42116.14
2420,1658,2023-06-26,Tech_276,Landing gear,33374.9
2421,813,2020-09-17,Tech_8,Avionics upgrade,46941.98
2422,998,2016-07-16,Tech_377,Engine check,33186.52
2423,1455,2020-03-15,Tech_349,Engine check,6007.5
2424,1876,2023-12-28,Tech_235,Landing gear,18264.34
2425,1190,2019-08-14,Tech_437,Routine,4965.33
2426,1210,2017-07-22,Tech_381,Avionics upgrade,22426.14
2427,829,2013-01-03,Tech_366,Avionics upgrade,33579.79
2428,105,2021-11-01,Tech_222,Engine check,22776.82
2429,161,2019-05-17,Tech_366,Routine,23590.49
2430,2577,2018-08-03,Tech_394,Engine check,24955.76
2431,12,2020-06-09,Tech_300,Routine,10920.61
2432,440,2019-05-22,Tech_320,Avionics upgrade,27442.08
2433,624,2024-10-09,Tech_400,Landing gear,34068.95
2434,1929,2014-11-12,Tech_498,Routine,28198.86
2435,1769,2018-01-18,Tech_160,Engine check,37404.21
2436,698,2017-09-09,Tech_258,Landing gear,31875.8
2437,1433,2012-08-11,Tech_219,Landing gear,6712.47
2438,2337,2022-03-24,Tech_356,Engine check,9848.36
2439,1246,2020-11-05,Tech_71,Avionics upgrade,16841.9
2440,1330,2016-07-27,Tech_152,Routine,2240.63
2441,903,2017-02-05,Tech_151,Landing gear,33654.97
2442,2089,2024-01-24,Tech_250,Routine,48301.97
2443,1638,2014-02-02,Tech_458,Landing gear,49454.18
2444,1392,2018-09-16,Tech_424,Avionics upgrade,3587.15
2445,623,2011-03-17,Tech_396,Landing gear,7964.95
2446,2227,2017-08-20,Tech_490,Landing gear,43850.7
2447,1740,2021-08-21,Tech_221,Avionics upgrade,31333.81
2448,1618,2021-07-23,Tech_127,Routine,27087.29
2449,497,2017-10-03,Tech_223,Engine check,32499.74
2450,1943,2018-11-30,Tech_297,Landing gear,12258.2
2451,403,2016-12-24,Tech_83,Routine,30108.24
2452,208,2017-04-20,Tech_390,Engine check,45914.8
2453,2039,2018-06-14,Tech_186,Routine,6814.88
2454,2542,2020-01-09,Tech_331,Avionics upgrade,7942.85
2455,362,2010-07-30,Tech_208,Routine,11337.43
2456,630,2011-08-05,Tech_182,Avionics upgrade,22572.28
2457,677,2015-08-20,Tech_327,Avionics upgrade,11277.61
2458,1685,2019-11-12,Tech_179,Engine check,3304.29
2459,1639,2021-10-18,Tech_115,Engine check,26678.29
2460,1868,2011-07-02,Tech_300,Avionics upgrade,15240.44
2461,1766,2015-06-04,Tech_92,Engine check,36461.64
2462,1466,2010-11-29,Tech_345,Engine check,41544.38
2463,2903,2012-11-17,Tech_101,Landing gear,34855.8
2464,2943,2015-03-13,Tech_72,Routine,35117.24
2465,1973,2021-09-08,Tech_456,Engine check,17611.33
2466,2756,2011-02-02,Tech_194,Landing gear,25087.81
2467,2515,2010-08-04,Tech_368,Landing gear,34100.14
2468,1045,2017-02-28,Tech_106,Engine check,17890.34
2469,2051,2013-06-03,Tech_466,Landing gear,43052.93
2470,1706,2022-01-03,Tech_475,Avionics upgrade,10659.42
2471,626,2018-10-20,Tech_213,Landing gear,18479.9
2472,1439,2020-08-25,Tech_201,Avionics upgrade,6200.3
2473,2796,2024-04-16,Tech_260,Landing gear,7548.31
2474,585,2019-11-30,Tech_157,Landing gear,37660.63
2475,838,2013-02-05,Tech_154,Engine check,27546.02
2476,73,2018-03-29,Tech_49,Routine,49266.58
2477,979,2022-02-27,Tech_255,Engine check,18325.08
2478,1130,2022-06-14,Tech_439,Routine,37400.7
2479,666,2017-12-23,Tech_371,Avionics upgrade,15921.29
2480,2455,2014-12-06,Tech_333,Engine check,37571.38
2481,583,2012-10-12,Tech_460,Landing gear,20520.88
2482,2687,2023-09-24,Tech_465,Landing gear,29704.09
2483,284,2016-09-27,Tech_330,Engine check,1383.47
2484,1161,2022-05-20,Tech_477,Routine,15676.83
2485,1393,2021-02-25,Tech_264,Landing gear,18143.01
2486,274,2012-03-13,Tech_256,Landing gear,1834.7
2487,1480,2024-12-18,Tech_173,Engine check,14399.34
2488,2086,2018-10-14,Tech_332,Engine check,27588.64
2489,688,2015-08-11,Tech_457,Engine check,40835.08
2490,477,2018-04-13,Tech_143,Routine,33444.49
2491,1664,2019-04-19,Tech_453,Avionics upgrade,34290.05
2492,1922,2011-02-24,Tech_256,Routine,24826.71
2493,2105,2014-08-11,Tech_482,Engine check,31304.92
2494,172,2022-04-27,Tech_400,Avionics upgrade,45956.73
2495,419,2010-07-09,Tech_212,Routine,31743.95
2496,497,2016-10-24,Tech_229,Engine check,14573.56
2497,1607,2014-02-21,Tech_299,Avionics upgrade,1677.82
2498,2507,2011-03-22,Tech_485,Avionics upgrade,21687.42
2499,1799,2014-04-01,Tech_165,Landing gear,41914.64
2500,614,2024-04-23,Tech_166,Engine check,20987.54
2501,1593,2011-02-05,Tech_452,Routine,30707.53
2502,296,2011-05-30,Tech_313,Landing gear,15814.97
2503,1106,2015-10-01,Tech_54,Routine,44080.51
2504,1919,2024-06-25,Tech_234,Engine check,42002.46
2505,2963,2013-04-22,Tech_152,Engine check,37882.76
2506,2299,2024-12-22,Tech_50,Engine check,15064.66
2507,1366,2012-09-29,Tech_3,Routine,29307.51
2508,2909,2019-02-11,Tech_291,Avionics upgrade,20681.2
2509,814,2016-05-05,Tech_120,Landing gear,12693.55
2510,1089,2010-08-09,Tech_368,Avionics upgrade,21753.86
2511,31,2021-10-17,Tech_495,Avionics upgrade,36631.23
2512,830,2018-06-07,Tech_470,Landing gear,38085.2
2513,2826,2013-09-08,Tech_357,Landing gear,4793.53
2514,807,2017-05-19,Tech_447,Avionics upgrade,29437.88
2515,913,2012-12-15,Tech_472,Engine check,43042.81
2516,1176,2016-01-13,Tech_389,Landing gear,5071.87
2517,1753,2011-07-04,Tech_350,Engine check,7873.52
2518,2904,2019-05-02,Tech_109,Engine check,11470.17
2519,2661,2019-01-05,Tech_314,Landing gear,16306.49
2520,572,2016-03-24,Tech_342,Routine,27829.55
2521,816,2018-03-01,Tech_247,Landing gear,6080.9
2522,729,2020-04-11,Tech_250,Landing gear,4516.28
2523,830,2023-04-05,Tech_300,Routine,12275.86
2524,2699,2018-06-06,Tech_296,Routine,38036.74
2525,1743,2022-12-06,Tech_163,Engine check,8220.41
2526,42,2018-05-11,Tech_139,Routine,27976.71
2527,2927,2018-01-07,Tech_185,Landing gear,25317.56
2528,2760,2012-08-07,Tech_425,Routine,18636.47
2529,757,2016-01-17,Tech_272,Avionics upgrade,22484.41
2530,1299,2020-07-22,Tech_440,Routine,9219.66
2531,440,2023-05-14,Tech_292,Landing gear,12983.97
2532,151,2019-09-14,Tech_230,Landing gear,30884.41
2533,379,2014-03-27,Tech_146,Avionics upgrade,33123.79
2534,150,2021-05-23,Tech_443,Routine,31944.59
2535,2919,2018-06-29,Tech_151,Landing gear,8510.12
2536,2027,2015-07-16,Tech_406,Avionics upgrade,23674.93
2537,812,2010-02-18,Tech_79,Avionics upgrade,44470.77
2538,2927,2013-01-07,Tech_448,Routine,21157.55
2539,1702,2013-12-08,Tech_172,Engine check,41356.23
2540,1770,2013-02-07,Tech_452,Landing gear,12093.55
2541,1110,2013-12-14,Tech_126,Engine check,5647.08
2542,618,2018-06-23,Tech_316,Avionics upgrade,48045.87
2543,2091,2014-11-06,Tech_83,Landing gear,46632.02
2544,2083,2014-06-27,Tech_50,Landing gear,5758.61
2545,2526,2011-10-01,Tech_155,Landing gear,42569.52
2546,2824,2014-08-24,Tech_184,Avionics upgrade,22489.89
2547,718,2014-11-04,Tech_333,Routine,36945.82
2548,2733,2024-06-22,Tech_18,Engine check,5807.58
2549,2625,2013-05-15,Tech_417,Routine,20076.5
2550,1243,2010-06-04,Tech_328,Engine check,27934.05
2551,1028,2012-12-30,Tech_370,Routine,7499.69
2552,1277,2017-10-04,Tech_249,Landing gear,19449.1
2553,15,2019-06-01,Tech_484,Engine check,26471.05
2554,538,2013-04-10,Tech_282,Avionics upgrade,34934.88
2555,1106,2018-12-25,Tech_143,Landing gear,25339.79
2556,186,2020-07-10,Tech_288,Avionics upgrade,22697.71
2557,2244,2014-03-20,Tech_492,Avionics upgrade,22316.57
2558,877,2013-10-26,Tech_321,Engine check,44549.6
2559,1418,2019-06-15,Tech_334,Routine,47497.25
2560,91,2023-01-19,Tech_89,Engine check,21350.5
2561,199,2013-10-02,Tech_416,Avionics upgrade,39666.43
2562,2016,2016-03-10,Tech_422,Landing gear,5006.03
2563,2785,2011-07-21,Tech_404,Avionics upgrade,49574.57
2564,2754,2022-09-15,Tech_78,Routine,43093.27
2565,1521,2016-12-29,Tech_12,Landing gear,33679.18
2566,1262,2017-06-20,Tech_426,Landing gear,10908.61
2567,576,2022-12-07,Tech_10,Landing gear,11317.17
2568,991,2015-12-31,Tech_165,Routine,37127.8
2569,2772,2022-11-27,Tech_113,Landing gear,42360.75
2570,1235,2020-11-25,Tech_93,Landing gear,1145.24
2571,1065,2023-06-09,Tech_323,Landing gear,10641.17
2572,74,2023-07-23,Tech_291,Engine check,41802.4
2573,1257,2024-01-26,Tech_91,Engine check,47628.96
2574,1050,2012-06-08,Tech_89,Routine,33136.74
2575,1432,2022-08-10,Tech_297,Landing gear,22864.11
2576,913,2023-08-10,Tech_36,Routine,11174.94
2577,2377,2014-08-23,Tech_196,Engine check,7585.2
2578,2085,2024-02-14,Tech_303,Engine check,10681.37
2579,2403,2020-06-26,Tech_7,Engine check,35790.09
2580,2892,2023-08-06,Tech_272,Avionics upgrade,33372.75
2581,2358,2022-12-04,Tech_80,Landing gear,7806.76
2582,504,2024-12-19,Tech_431,Routine,39400.21
2583,635,2022-11-13,Tech_90,Routine,23288.35
2584,530,2013-04-14,Tech_74,Routine,36288.74
2585,461,2010-11-02,Tech_98,Avionics upgrade,45722.91
2586,2603,2014-04-05,Tech_500,Routine,33665.42
2587,928,2013-08-14,Tech_209,Avionics upgrade,31000.85
2588,713,2023-10-01,Tech_468,Avionics upgrade,40639.13
2589,1053,2021-03-19,Tech_213,Landing gear,12225.99
2590,136,2018-06-02,Tech_144,Routine,19000.02
2591,1506,2022-08-09,Tech_439,Landing gear,6146.42
2592,1516,2011-03-31,Tech_224,Landing gear,38903.36
2593,1436,2010-02-24,Tech_268,Engine check,49320.55
2594,2106,2021-10-02,Tech_323,Engine check,5099.2
2595,85,2010-10-24,Tech_254,Engine check,22688.07
2596,501,2013-08-10,Tech_337,Avionics upgrade,45514.7
2597,408,2016-04-03,Tech_176,Routine,39927.83
2598,2363,2011-05-30,Tech_489,Landing gear,39357.41
2599,2211,2014-01-10,Tech_481,Avionics upgrade,35947.2
2600,2686,2022-01-11,Tech_329,Engine check,40049.65
2601,2149,2021-05-26,Tech_391,Landing gear,48738.55
2602,316,2016-03-04,Tech_290,Engine check,49196.74
2603,1265,2012-07-21,Tech_169,Landing gear,43001.75
2604,489,2023-03-26,Tech_256,Routine,9442.65
2605,654,2023-12-06,Tech_139,Routine,15880.5
2606,2164,2011-10-30,Tech_458,Engine check,17047.08
2607,1765,2012-12-12,Tech_194,Landing gear,49666.66
2608,1602,2021-03-28,Tech_392,Engine check,7064.36
2609,1099,2012-12-20,Tech_253,Routine,45066.52
2610,1594,2013-10-19,Tech_59,Avionics upgrade,49380.44
2611,454,2011-08-09,Tech_443,Avionics upgrade,34679.09
2612,726,2024-12-02,Tech_31,Routine,17332.16
2613,1082,2017-06-13,Tech_381,Avionics upgrade,32345.1
2614,2912,2011-09-26,Tech_300,Landing gear,31580.82
2615,1380,2010-07-09,Tech_246,Engine check,34598.88
2616,1146,2023-11-22,Tech_232,Engine check,11721.14
2617,485,2022-03-27,Tech_436,Routine,44073.5
2618,2612,2010-10-03,Tech_47,Avionics upgrade,13434.76
2619,1102,2016-04-26,Tech_409,Routine,45914.95
2620,2109,2023-11-13,Tech_159,Engine check,48586.85
2621,2106,2020-12-08,Tech_369,Avionics upgrade,18877.59
2622,647,2018-07-16,Tech_156,Avionics upgrade,28321.39
2623,1368,2020-03-08,Tech_290,Landing gear,42699.65
2624,2936,2023-11-20,Tech_200,Landing gear,14048.66
2625,1040,2012-11-15,Tech_22,Landing gear,5439.22
2626,1253,2013-08-29,Tech_20,Avionics upgrade,8291.72
2627,1816,2013-04-28,Tech_59,Avionics upgrade,47575.35
2628,523,2016-10-24,Tech_340,Avionics upgrade,25145.38
2629,1480,2012-03-16,Tech_229,Avionics upgrade,5044.41
2630,1997,2017-08-11,Tech_230,Avionics upgrade,32727.59
2631,697,2022-10-27,Tech_249,Avionics upgrade,33102.3
2632,2897,2016-06-20,Tech_157,Engine check,41642.05
2633,642,2015-07-21,Tech_140,Landing gear,19355.8
2634,33,2011-08-08,Tech_57,Engine check,48572.81
2635,435,2013-12-09,Tech_498,Engine check,23715.15
2636,2844,2013-03-01,Tech_114,Routine,26951.2
2637,481,2023-07-05,Tech_323,Routine,34619.98
2638,2986,2019-04-19,Tech_441,Engine check,32737.39
2639,1080,2012-04-23,Tech_282,Landing gear,25766.39
2640,90,2011-03-09,Tech_441,Landing gear,33155.43
2641,132,2014-04-13,Tech_133,Routine,24026.62
2642,1847,2010-11-06,Tech_331,Routine,15892.37
2643,2595,2019-12-15,Tech_249,Landing gear,18155.69
2644,708,2016-09-30,Tech_441,Avionics upgrade,44924.25
2645,1028,2022-11-10,Tech_260,Landing gear,33386.89
2646,620,2015-11-28,Tech_256,Engine check,27103.04
2647,2979,2024-11-12,Tech_342,Landing gear,20522.31
2648,2086,2019-03-17,Tech_473,Engine check,18686.57
2649,912,2013-08-15,Tech_365,Routine,30499.08
2650,984,2023-11-25,Tech_74,Routine,38417.25
2651,1492,2020-09-12,Tech_121,Landing gear,10924.28
2652,1862,2023-06-07,Tech_219,Routine,32071.21
2653,477,2022-02-22,Tech_459,Engine check,2889.4
2654,1577,2024-08-23,Tech_469,Engine check,32732.95
2655,2378,2018-09-30,Tech_55,Routine,39481.73
2656,2202,2016-11-28,Tech_16,Avionics upgrade,18919.36
2657,1275,2020-04-24,Tech_99,Landing gear,1365.53
2658,2971,2013-04-12,Tech_387,Routine,7341.9
2659,1458,2019-09-06,Tech_116,Routine,13279.24
2660,2867,2011-08-27,Tech_126,Landing gear,37586.06
2661,2604,2017-06-30,Tech_221,Routine,6616.23
2662,2269,2019-06-10,Tech_361,Routine,4877.45
2663,2102,2011-11-09,Tech_455,Engine check,16479.81
2664,2238,2023-07-05,Tech_318,Engine check,8576.63
2665,2837,2017-09-15,Tech_437,Landing gear,3600.19
2666,2319,2018-09-29,Tech_141,Engine check,37979.69
2667,2698,2013-01-21,Tech_466,Routine,39728.93
2668,414,2020-08-14,Tech_157,Avionics upgrade,11301.49
2669,1731,2022-02-16,Tech_442,Engine check,9972.86
2670,1270,2011-09-20,Tech_461,Landing gear,5457.86
2671,741,2024-07-06,Tech_333,Landing gear,48188.29
2672,2701,2022-09-26,Tech_244,Avionics upgrade,25107.36
2673,2452,2012-04-23,Tech_336,Landing gear,37538.16
2674,2883,2017-02-26,Tech_93,Routine,1777.69
2675,981,2022-11-30,Tech_202,Engine check,19476.5
2676,1870,2022-10-08,Tech_66,Landing gear,10833.32
2677,297,2011-10-13,Tech_273,Routine,9240.93
2678,531,2012-03-09,Tech_166,Engine check,14701.78
2679,2064,2022-11-13,Tech_26,Routine,32125.91
2680,422,2019-11-22,Tech_435,Avionics upgrade,42256.92
2681,2797,2023-10-21,Tech_107,Engine check,37176.64
2682,1175,2012-09-22,Tech_499,Routine,1762.13
2683,1728,2017-05-22,Tech_63,Landing gear,15762.05
2684,1156,2023-03-12,Tech_439,Routine,30392.81
2685,1623,2016-09-09,Tech_335,Avionics upgrade,39135.98
2686,2133,2019-01-24,Tech_27,Engine check,32058.35
2687,1620,2020-07-20,Tech_401,Landing gear,41698.8
2688,2188,2016-01-17,Tech_201,Landing gear,14242.56
2689,1171,2010-01-17,Tech_106,Landing gear,20654.22
2690,1067,2015-11-28,Tech_123,Engine check,15450.25
2691,496,2012-11-16,Tech_27,Engine check,17386.91
2692,1333,2024-09-16,Tech_307,Landing gear,9983.86
2693,591,2015-05-14,Tech_466,Engine check,40466.23
2694,2366,2014-11-19,Tech_108,Landing gear,46134.93
